company_id,company_name,industry,size_range,hq_location
2618,Horizon Hobby,Manufacturing,201-500,"Champaign, Illinois, US"
2619,Housing Works,Non-profit Organizations,201-500,"0, 0, US"
2620,Forever 21,Retail Apparel and Fashion,1000+,"Los Angeles, CA, US"
2621,Foster McKay,Staffing and Recruiting,1-10,"Florham Park, NJ, US"
2622,Georgia World Congress Center Authority,Hospitality,51-200,"Atlanta, Ga, US"
2623,Harbor Freight Tools,Retail,1000+,"Calabasas, CA, US"
2624,Desert Research Institute,Environmental Services,51-200,"Reno, Nevada, US"
2625,F. Schumacher & Co.,Design Services,201-500,"New York, 0, US"
2626,Archdiocese of Chicago,Religious Institutions,1000+,"Chicago, IL, US"
2627,The Council of State Governments,Non-profit Organizations,11-50,"Lexington, KY, US"
2628,DAP,Manufacturing,201-500,"Baltimore, MD, US"
2629,"Curtis Instruments, A Kohler Co.","Appliances, Electrical, and Electronics Manufacturing",501-1000,"Mt. Kisco, NY, US"
2630,BrainWorks,Staffing and Recruiting,1-10,"New York Metro, 0, US"
2631,Burnett Specialists Staffing | Recruiting,Staffing and Recruiting,11-50,"Houston, TX, US"
2632,Tower Hill Insurance Group,Insurance,51-200,"Gainesville, FL, US"
2633,Trinus Corporation,IT Services and IT Consulting,11-50,"Pasadena, California, US"
2634,Withum,Accounting,501-1000,"Princeton, NJ, US"
2635,VeriPark,Software Development,201-500,"London, 0, GB"
2636,Wake County,Government Administration,501-1000,"Raleigh, NC, US"
2637,HumanEdge,Staffing and Recruiting,11-50,"White Plains, NY, US"
2638,StevenDouglas,Staffing and Recruiting,11-50,"Sunrise, FL, US"
2639,Sage Hospitality Group,Hospitality,501-1000,"Denver, CO, US"
2640,ServiceNow,Software Development,1000+,"Santa Clara, CA, US"
2641,North American Bancard,Financial Services,501-1000,"Troy, MI, US"
2642,Phelps Dunbar LLP,Law Practice,201-500,"New Orleans, Louisiana, US"
2643,PRA Group (Nasdaq: PRAA),Financial Services,501-1000,"Norfolk, VA, US"
2644,"North American Lighting, Inc.",Motor Vehicle Manufacturing,501-1000,"Paris, IL, US"
2645,Miller Valentine Construction,Construction,11-50,"Dayton, Ohio, US"
2646,Missouri Botanical Garden,Non-profit Organizations,51-200,"St. Louis, MO, US"
2647,Liberty Hardware,Manufacturing,51-200,"Winston-Salem, NC, US"
2648,MIB,Insurance,11-50,"Braintree, Massachusetts, US"
2649,Merrick & Company,Design Services,201-500,"Greenwood Village, CO, US"
2650,Jefferson Lab,Research Services,201-500,"Newport News, Virginia, US"
2651,Lakeland Regional Health-Florida,Hospitals and Health Care,501-1000,"Lakeland, FL, US"
2652,INX International Ink Co.,Chemical Manufacturing,501-1000,"Schaumburg, IL, US"
2653,FUJIFILM Irvine Scientific,Biotechnology Research,201-500,"Santa Ana, CA, US"
2654,Integrity Staffing Solutions,Staffing and Recruiting,51-200,"Newark, DE, US"
2655,Enterprise Bank & Trust,Banking,501-1000,"Clayton, MO, US"
2656,Flagship Pioneering,Biotechnology Research,51-200,"Cambridge, MA, US"
2657,GoEngineer,Software Development,51-200,"Salt Lake City, UT, US"
2658,Gecko Hospitality (Corporate),Hospitality,11-50,"Fort Myers, Florida, US"
2659,Good Shepherd Services,Non-profit Organizations,501-1000,"New York, 0, US"
2660,Centra Health,Hospitals and Health Care,501-1000,"Lynchburg, VA, US"
2661,Dahl Consulting,Staffing and Recruiting,11-50,"Edina, Minnesota, US"
2662,Alphanumeric Systems,Hospitals and Health Care,201-500,"Raleigh, NC, US"
2663,American Academy of Neurology,Non-profit Organizations,11-50,"Minneapolis, MN, US"
2664,"United Surgical Partners International, Inc",Hospitals and Health Care,1000+,"Dallas, Texas, US"
2665,"iSpace, Inc.",IT Services and IT Consulting,501-1000,"El Segundo, California, US"
2666,Virgin Pulse,Software Development,501-1000,"Providence, RI, US"
2667,"Whiteford, Taylor & Preston LLP",Law Practice,51-200,"Baltimore, Maryland, US"
2668,Wilbur-Ellis,Chemical Manufacturing,501-1000,"San Francisco, CA, US"
2669,TNDC,Civic and Social Organizations,51-200,"San Francisco, CA, US"
2670,Belfort Group,Public Relations and Communications Services,1-10,"Boston, Massachusetts, US"
2671,ArgonDigital | Enterprise Automation Experts,IT Services and IT Consulting,11-50,"Austin, TX, US"
2672,Cricut,Software Development,201-500,"South Jordan, Utah, US"
2673,Palo Alto Networks,Computer and Network Security,1000+,"SANTA CLARA, California, US"
2674,Parallel Consulting,Staffing and Recruiting,11-50,"London, England, GB"
2675,Partnership Employment,Staffing and Recruiting,1-10,"Worcester, Massachusetts, US"
2676,ATS Scientific Products,Biotechnology Research,51-200,"Warminster, PA, US"
2677,Masonite®,Wholesale Building Materials,1000+,"Tampa, Florida, US"
2678,Metropolitan Family Services,Individual and Family Services,501-1000,"Chicago, Illinois, US"
2679,Pennoni,Design Services,501-1000,"Philadelphia, PA, US"
2680,Jackson Health System,Hospitals and Health Care,1000+,"Miami, FL, US"
2681,Mills James,Media Production,51-200,"Columbus, OH, US"
2682,Milton Hershey School,Education Administration Programs,501-1000,"Hershey, PA, US"
2683,Motiva Enterprises LLC,Oil and Gas,501-1000,"Houston, TX, US"
2684,Geonetric,Advertising Services,11-50,"Cedar Rapids, Iowa, US"
2685,Fresno Pacific University,Higher Education,201-500,"Fresno, California, US"
2686,Ledcor,Construction,501-1000,"Vancouver, BC, CA"
2687,Instant Technology,IT Services and IT Consulting,11-50,"Chicago, IL, US"
2688,Intelliswift Software,IT Services and IT Consulting,501-1000,"Newark, CA, US"
2689,Hollingsworth & Vose,Nanotechnology Research,501-1000,"Walpole, MA, US"
2690,GDI Infotech,IT Services and IT Consulting,11-50,"Ann Arbor, Michigan, US"
2691,GTE Financial,Financial Services,201-500,"Tampa, FL, US"
2692,"El Paso County, Colorado, USA",Government Administration,501-1000,"Colorado Springs, Colorado, US"
2693,Coe College,Higher Education,11-50,"Cedar Rapids, Iowa, US"
2694,Community College of Denver,Higher Education,201-500,"Denver, CO, US"
2695,Community Health Plan of Washington,Insurance,201-500,"Seattle, WA, US"
2696,Claire's,Retail,1000+,"Hoffman Estates, IL, US"
2697,Community College of Baltimore County,Higher Education,501-1000,"Baltimore, md, US"
2698,Analytic Partners,Advertising Services,51-200,"Miami, Florida, US"
2699,Babcock Power,Oil and Gas,201-500,"Danvers, Massachusetts, US"
2700,CJE SeniorLife,Non-profit Organizations,51-200,"Chicago, Illinois, US"
2701,AAA Life Insurance Company,Insurance,201-500,"Livonia, MI, US"
2702,AKRF,Environmental Services,51-200,"New York, New York, US"
2703,American Reading Company,Education Administration Programs,51-200,"Blue Bell, Pennsylvania, US"
2704,Arteris,Semiconductor Manufacturing,51-200,"Campbell, CA, US"
2705,TRIMEDX,Hospitals and Health Care,501-1000,"Indianapolis, IN, US"
2706,United Therapeutics Corporation,Pharmaceutical Manufacturing,201-500,"Silver Spring, Maryland, US"
2707,Sun Health,Wellness and Fitness Services,201-500,"Surprise, AZ, US"
2708,Tillys,Retail,501-1000,"Irvine, California, US"
2709,WSSC Water,Utilities,501-1000,"Laurel, MD, US"
2710,The Fresh Market,Retail,1000+,"Greensboro, NC, US"
2711,The Bonadio Group,Accounting,201-500,"Pittsford, NY, US"
2712,Steritech,Professional Training and Coaching,501-1000,"Charlotte, North Carolina, US"
2713,SimiGon,Defense and Space Manufacturing,11-50,"Orlando, FL, US"
2714,JE Dunn Construction,Construction,501-1000,"Kansas City, MO, US"
2715,Manifest,Advertising Services,51-200,"New York, NY, US"
2716,Global Refuge,Non-profit Organizations,51-200,"Baltimore, MD, US"
2717,National League of Cities,Government Administration,11-50,"Washington, District of Columbia, US"
2718,International Code Council,Non-profit Organizations,51-200,"Washington, DC, US"
2719,Knott's Berry Farm,Entertainment Providers,501-1000,"Buena Park, Ca, US"
2720,Daylight Transport,Truck Transportation,51-200,"Long Beach, CA, US"
2721,Dawn Foods Global,Food and Beverage Manufacturing,501-1000,"Jackson, MI, US"
2722,First Solar,Renewable Energy Semiconductor Manufacturing,501-1000,"Tempe, Arizona, US"
2723,County College of Morris,Higher Education,201-500,"Randolph, NJ, US"
2724,Highstreet IT Solutions,IT Services and IT Consulting,51-200,"Rockville, MD, US"
2725,Bennington College,Higher Education,11-50,"Bennington, vt, US"
2726,Anson McCade,Staffing and Recruiting,1-10,"London, London, GB"
2727,Blue Cross and Blue Shield of Louisiana,Insurance,501-1000,"Baton Rouge, LA, US"
2728,Chelsea Piers,Spectator Sports,201-500,"New York, NY, US"
2729,Adams & Martin Group,Staffing and Recruiting,11-50,"Orange, CA, US"
2730,"AgriBank (St. Paul, MN)",Banking,11-50,"St. Paul, Minnesota, US"
2731,ACCIONA,Utilities,1000+,"Madrid, Community of Madrid, ES"
2732,Ventura Foods,Food and Beverage Manufacturing,501-1000,"Brea, CA, US"
2733,Yelp,Software Development,501-1000,"San Francisco, CA, US"
2734,World Courier,Truck Transportation,501-1000,"London, England, GB"
2735,iBridge Solutions,IT Services and IT Consulting,11-50,"St. Louis, MO, US"
2736,Tecolote Research,Business Consulting and Services,201-500,"Goleta, CA, US"
2737,"Abacus Group, LLC",Staffing and Recruiting,1-10,"New York, NY, US"
2738,"Stites & Harbison, PLLC",Law Practice,51-200,"Louisville, Kentucky, US"
2739,Samaritan Health Services,Hospitals and Health Care,501-1000,"Corvallis, Oregon, US"
2740,Satellite Healthcare / WellBound,Hospitals and Health Care,501-1000,"San Jose, California, US"
2741,Methodist Healthcare System,Hospitals and Health Care,1000+,"San Antonio, Texas, US"
2742,Plains All American,Oil and Gas,501-1000,"Houston, TX, US"
2743,Presbyterian Healthcare Services,Hospitals and Health Care,1000+,"Albuquerque, NM, US"
2744,Keller and Heckman LLP,Law Practice,11-50,"Washington, District of Columbia, US"
2745,Kyriba,Software Development,201-500,"San Diego, CA, US"
2746,INTERPRINT Group,Printing Services,501-1000,"Arnsberg, Nordrhein-Westfalen, DE"
2747,Joint Commission,Hospitals and Health Care,201-500,"Oakbrook Terrace, IL, US"
2748,I.T. Staffing,Staffing and Recruiting,1-10,"Houston, TX, US"
2749,IPM Integrated Project Management Company,Business Consulting and Services,51-200,"Burr Ridge, IL, US"
2750,HM Insurance Group,Insurance,51-200,"Pittsburgh, PA, US"
2751,Fred Finch Youth & Family Services,Non-profit Organizations,51-200,"Oakland, California, US"
2752,Davidson Hospitality Group,Hospitality,501-1000,"Atlanta, GA, US"
2753,Health New England,Insurance,51-200,"Springfield, MA, US"
2754,Hotel del Coronado,Hospitality,501-1000,"Coronado, CA, US"
2755,Community Partners,Non-profit Organizations,51-200,"Los Angeles, CA, US"
2756,First Merchants Corporation,Financial Services,501-1000,"Muncie, IN, US"
2757,Clinical Reference Laboratory,Hospitals and Health Care,201-500,"Lenexa, KS, US"
2758,Cunard,Travel Arrangements,501-1000,"Southampton, England, GB"
2759,Buxton Consulting,IT Services and IT Consulting,51-200,"San Ramon, California, US"
2760,Audemars Piguet,Retail Luxury Goods and Jewelry,501-1000,"Le Brassus, Vaud, CH"
2761,Accentuate Staffing,Staffing and Recruiting,1-10,"Raleigh, North Carolina, US"
2762,AMSURG,Hospitals and Health Care,501-1000,"Nashville, TN, US"
2763,AgFirst Farm Credit Bank,Banking,51-200,"Columbia, South Carolina, US"
2764,Aims Community College,Higher Education,201-500,"Greeley, CO, US"
2765,Accurate Background,Human Resources Services,501-1000,"Irvine, California, US"
2766,Blue State,Advertising Services,51-200,"Brooklyn, New York, US"
2767,Vacheron Constantin,Retail Luxury Goods and Jewelry,501-1000,"Plan-les-Ouates, Genève, CH"
2768,St. Elizabeth Healthcare,Hospitals and Health Care,501-1000,"Edgewood, KY, US"
2769,Smithfield Foods,Food and Beverage Manufacturing,1000+,"Smithfield, Virginia, US"
2770,Virginia Credit Union,Banking,201-500,"Richmond, VA, US"
2771,The Baer Group,IT Services and IT Consulting,11-50,"Atlanta, Georgia, US"
2772,Shipman & Goodwin LLP,Law Practice,51-200,"Hartford, Connecticut, US"
2773,SyllogisTeks,Staffing and Recruiting,11-50,"Chesterfield, MO, US"
2774,Stowers Institute for Medical Research,Research Services,201-500,"Kansas City, Missouri, US"
2775,SEC Life Sciences,Staffing and Recruiting,1-10,"City of London, England, GB"
2776,Providence Medical Center,Hospitals and Health Care,501-1000,"Kansas City, KS, US"
2777,RealManage Family of Brands,Real Estate,501-1000,"Plano, TX, US"
2778,San Diego County Office of Education,Education Administration Programs,501-1000,"San Diego, California, US"
2779,LocumTenens.com,Staffing and Recruiting,201-500,"Alpharetta, Georgia, US"
2780,Pendleton Woolen Mills,Retail Apparel and Fashion,201-500,"Portland, Oregon, US"
2781,Phillips-Medisize,Medical Equipment Manufacturing,501-1000,"Hudson, WI, US"
2782,North Kansas City Hospital,Hospitals and Health Care,501-1000,"North Kansas City, MO, US"
2783,National Life Group,Financial Services,501-1000,"Montpelier, VT, US"
2784,National Fish and Wildlife Foundation,Non-profit Organizations,11-50,"0, 0, US"
2785,Martin Brower,Truck Transportation,1000+,"0, 0, US"
2786,Lighthouse,Law Practice,201-500,"Seattle, WA, US"
2787,"Matco Tools, A Vontier Company",Motor Vehicle Manufacturing,201-500,"Stow, Ohio, US"
2788,Mackenzie Stuart,Staffing and Recruiting,51-200,"Leeds, 0, GB"
2789,Metropolitan Washington Council of Governments,Government Administration,11-50,"Washington, DC, US"
2790,Jobs for the Future (JFF),Education Administration Programs,51-200,"Boston, MA, US"
2791,KAYAK,Software Development,501-1000,"Stamford, CT, US"
2792,Flow International,Machinery Manufacturing,201-500,"Kent, Washington, US"
2793,GardaWorld,Security and Investigations,1000+,"Saint-Laurent, Quebec, CA"
2794,GIVENCHY,Retail Luxury Goods and Jewelry,51-200,"Paris, 0, FR"
2795,Hornblower Cruises and Events,Hospitality,501-1000,"San Francisco, CA, US"
2796,HORNE,IT Services and IT Consulting,501-1000,"Ridgeland, Mississippi, US"
2797,Find Great People | FGP,Staffing and Recruiting,11-50,"Greenville, SC, US"
2798,CPC - Colder Products Company,Plastics Manufacturing,501-1000,"Arden Hills, Minnesota, US"
2799,Cincinnati Opera,Performing Arts,1-10,"Cincinnati, OH, US"
2800,Circlepoint,Environmental Services,1-10,"Oakland, CA, US"
2801,Erlanger,Hospitals and Health Care,501-1000,"Chattanooga, TN, US"
2802,Barentz,Chemical Manufacturing,501-1000,"info.desk@barentz.com, 0, NL"
2803,Contemporary Staffing Solutions,Staffing and Recruiting,201-500,"Moorestown, New Jersey, US"
2804,EnLink Midstream,Oil and Gas,501-1000,"Dallas, TX, US"
2805,Bumble Bee Foods,Manufacturing,501-1000,"San Diego, California, US"
2806,Associa,Real Estate,1000+,"Dallas, Texas, US"
2807,"Assurance, a Marsh & McLennan Agency LLC company",Insurance,201-500,"Schaumburg, IL, US"
2808,Astera,Software Development,11-50,"Westlake Village, CA, US"
2809,Associated Wholesale Grocers,Wholesale,501-1000,"Kansas City, KS, US"
2810,Alter Domus,Financial Services,501-1000,"Luxembourg, 0, LU"
2811,AccentCare,Hospitals and Health Care,1000+,"Dallas, Texas, US"
2812,WorldStrides,Education Administration Programs,501-1000,"Charlottesville, Virginia, US"
2813,ThedaCare,Hospitals and Health Care,501-1000,"Neenah, WI, US"
2814,USLI,Insurance,501-1000,"Wayne, Pennsylvania, US"
2815,Tourneau|Bucherer,Retail Luxury Goods and Jewelry,201-500,"New York, NY, US"
2816,Village Green,Real Estate,501-1000,"Southfield, Michigan, US"
2817,Smith & Noble,Retail,51-200,"Corona, CA, US"
2818,Summit Polymers,Motor Vehicle Manufacturing,501-1000,"Portage, Michigan, US"
2819,The Haskell Company,Construction,501-1000,"Jacksonville, Florida, US"
2820,"The Buckle, Inc.",Retail,501-1000,"Kearney, Nebraska, US"
2821,TECHEAD,Staffing and Recruiting,11-50,"Richmond, VA, US"
2822,Sunwest Bank,Banking,51-200,"Sandy, Utah, US"
2823,Rimkus,Business Consulting and Services,501-1000,"Houston, Texas, US"
2824,Rheem Manufacturing,Manufacturing,1000+,"Atlanta, GA, US"
2825,"Ryan Companies US, Inc.",Real Estate,501-1000,"Minneapolis, MN, US"
2826,Roquette,Food and Beverage Manufacturing,501-1000,"Lestrem, Hauts-de-France, FR"
2827,Prime Residential,Real Estate,51-200,"San Francisco, California, US"
2828,SWCA Environmental Consultants,Environmental Services,501-1000,"Phoenix, AZ, US"
2829,Presbyterian College,Higher Education,51-200,"Clinton, SC, US"
2830,Penn National Insurance,Insurance,201-500,"Harrisburg, Pennsylvania, US"
2831,Pavone Group,Advertising Services,11-50,"Harrisburg, PA, US"
2832,Philadelphia College of Osteopathic Medicine,Higher Education,201-500,"Philadelphia, pa, US"
2833,Oglethorpe Power Corporation,Utilities,51-200,"Tucker, Georgia, US"
2834,Loudoun County Government,Government Administration,501-1000,"Leesburg, Virginia, US"
2835,McKinley Marketing Partners,Staffing and Recruiting,11-50,"Alexandria, VA, US"
2836,MSI Recruiting,Staffing and Recruiting,1-10,"Boca Raton, Florida, US"
2837,Lexington Medical Center,Hospitals and Health Care,501-1000,"West Columbia, South Carolina, US"
2838,National Church Residences,Non-profit Organizations,501-1000,"Columbus, OH, US"
2839,Everbridge,Software Development,501-1000,"Boston, Massachusetts, US"
2840,Medius,Software Development,201-500,"Linköping, 0, SE"
