job_skill_id,job_id,skill_id,requirement_level
1161,3897,13,Required
1162,540,25,Nice-to-have
1163,1299,35,Required
1164,1299,33,Nice-to-have
1165,160,22,Preferred
1166,160,25,Required
1167,320,28,Preferred
1168,320,29,Required
1169,320,30,Preferred
1170,4133,22,Required
1171,4133,25,Nice-to-have
1172,3508,32,Nice-to-have
1173,3513,19,Preferred
1174,3513,34,Nice-to-have
1175,3489,34,Preferred
1176,3489,24,Preferred
1177,53,25,Required
1178,4115,24,Nice-to-have
1179,4120,13,Nice-to-have
1180,1518,20,Required
1181,4110,25,Preferred
1182,304,25,Preferred
1183,304,8,Required
1184,1517,35,Nice-to-have
1185,1517,33,Required
1186,115,26,Required
1187,325,13,Preferred
1188,1279,22,Preferred
1189,1279,25,Required
1190,161,32,Nice-to-have
1191,4158,34,Nice-to-have
1192,4158,24,Required
1193,4005,25,Nice-to-have
1194,316,22,Preferred
1195,316,25,Nice-to-have
1196,1263,20,Preferred
1197,4161,13,Required
1198,1610,16,Required
1199,1610,35,Required
1200,1610,18,Required
1201,1602,19,Required
1202,1602,25,Nice-to-have
1203,1602,31,Required
1204,497,35,Preferred
1205,497,33,Required
1206,269,13,Preferred
1207,365,13,Nice-to-have
1208,1575,8,Nice-to-have
1209,1575,35,Nice-to-have
1210,1575,4,Nice-to-have
1211,375,35,Required
1212,375,33,Required
1213,463,2,Preferred
1214,1363,8,Preferred
1215,1363,25,Required
1216,1562,25,Nice-to-have
1217,1562,22,Nice-to-have
1218,505,35,Required
1219,505,33,Preferred
1220,4104,35,Preferred
1221,4104,33,Nice-to-have
1222,3962,20,Required
1223,552,10,Nice-to-have
1224,3518,26,Preferred
1225,3401,35,Preferred
1226,3401,33,Preferred
1227,1319,20,Nice-to-have
1228,1574,20,Preferred
1229,1574,33,Preferred
1230,3940,35,Required
1231,3940,17,Nice-to-have
1232,3940,6,Preferred
1233,1241,35,Preferred
1234,1241,33,Required
1235,4009,20,Preferred
1236,1426,31,Nice-to-have
1237,3405,34,Nice-to-have
1238,3405,24,Nice-to-have
1239,3916,35,Preferred
1240,3916,33,Nice-to-have
1241,3443,35,Preferred
1242,3443,33,Required
1243,3539,35,Preferred
1244,3539,33,Required
1245,615,32,Nice-to-have
1246,4097,19,Nice-to-have
1247,4097,31,Required
1248,4097,33,Preferred
1249,3981,6,Required
1250,3981,20,Required
1251,1524,2,Required
1252,1524,15,Preferred
1253,1524,22,Nice-to-have
1254,1505,13,Preferred
1255,363,13,Preferred
1256,1421,29,Nice-to-have
1257,1421,35,Required
1258,1421,28,Preferred
1259,1542,25,Nice-to-have
1260,4179,19,Required
1261,4179,34,Preferred
1262,293,13,Nice-to-have
1263,4186,26,Required
1264,146,31,Nice-to-have
1265,146,12,Required
1266,4004,21,Required
1267,503,22,Required
1268,501,8,Nice-to-have
1269,3334,22,Nice-to-have
1270,4181,25,Preferred
1271,3393,21,Nice-to-have
1272,63,31,Preferred
1273,63,19,Preferred
1274,4119,35,Nice-to-have
1275,4119,33,Nice-to-have
1276,342,34,Preferred
1277,1492,22,Preferred
1278,1492,25,Preferred
1279,1403,35,Required
1280,1403,33,Required
1281,1473,28,Nice-to-have
1282,3463,19,Nice-to-have
1283,3463,18,Required
1284,3463,20,Required
1285,530,13,Required
1286,264,35,Nice-to-have
1287,264,33,Nice-to-have
1288,329,13,Nice-to-have
1289,1311,13,Preferred
1290,1372,19,Preferred
1291,1372,34,Preferred
1292,1598,25,Preferred
1293,1598,17,Preferred
1294,1585,33,Required
1295,1585,20,Nice-to-have
1296,1614,22,Nice-to-have
1297,1614,25,Preferred
1298,1326,34,Nice-to-have
1299,1326,24,Required
1300,1320,20,Required
1301,1448,8,Nice-to-have
1302,1448,25,Nice-to-have
1303,298,13,Preferred
1304,4080,35,Nice-to-have
1305,4080,33,Preferred
1306,1559,33,Preferred
1307,1559,20,Preferred
1308,1472,28,Required
1309,1472,34,Nice-to-have
1310,1269,35,Preferred
1311,1269,33,Preferred
1312,4102,35,Required
1313,4102,33,Nice-to-have
1314,219,13,Preferred
1315,1399,35,Preferred
1316,1399,33,Preferred
1317,295,13,Required
1318,454,30,Required
1319,454,28,Nice-to-have
1320,1591,25,Required
1321,1591,9,Preferred
1322,1591,22,Nice-to-have
1323,4134,22,Nice-to-have
1324,4134,25,Nice-to-have
1325,4157,22,Nice-to-have
1326,4157,25,Required
1327,4155,25,Nice-to-have
1328,4189,35,Required
1329,4189,33,Nice-to-have
1330,3956,35,Preferred
1331,3956,33,Nice-to-have
1332,466,34,Required
1333,466,24,Required
1334,482,31,Nice-to-have
1335,1329,25,Nice-to-have
1336,1491,22,Preferred
1337,1491,25,Required
1338,216,13,Nice-to-have
1339,70,21,Preferred
1340,1579,8,Preferred
1341,1579,35,Required
1342,1579,4,Nice-to-have
1343,1503,25,Required
1344,1503,9,Nice-to-have
1345,1503,34,Nice-to-have
1346,1496,4,Required
1347,1496,28,Nice-to-have
1348,3358,35,Required
1349,3358,33,Nice-to-have
1350,446,23,Required
1351,491,21,Nice-to-have
1352,4001,19,Required
1353,4001,31,Nice-to-have
1354,174,31,Required
1355,4027,8,Required
1356,4027,25,Preferred
1357,4021,21,Nice-to-have
1358,3921,13,Preferred
1359,166,34,Required
1360,166,24,Required
1361,437,35,Required
1362,437,33,Nice-to-have
1363,534,8,Preferred
1364,534,27,Nice-to-have
1365,233,26,Preferred
1366,3525,25,Required
1367,3525,12,Required
1368,300,20,Nice-to-have
1369,4168,26,Preferred
1370,1545,26,Required
1371,4126,24,Nice-to-have
1372,4126,34,Required
1373,212,25,Preferred
1374,3961,20,Nice-to-have
1375,517,34,Nice-to-have
1376,517,24,Required
1377,4118,5,Nice-to-have
1378,4118,33,Required
1379,4118,4,Preferred
1380,423,35,Preferred
1381,423,33,Preferred
1382,358,34,Nice-to-have
1383,358,24,Required
1384,499,22,Preferred
1385,305,18,Preferred
1386,305,30,Required
1387,507,22,Nice-to-have
1388,4146,35,Preferred
1389,4146,33,Preferred
1390,187,13,Nice-to-have
1391,4131,22,Required
1392,4131,25,Required
1393,448,35,Required
1394,448,33,Preferred
1395,1615,35,Nice-to-have
1396,1615,5,Required
1397,1615,11,Nice-to-have
1398,3966,35,Nice-to-have
1399,4096,16,Required
1400,159,14,Required
1401,159,12,Preferred
1402,159,25,Required
1403,1618,25,Preferred
1404,1618,9,Preferred
1405,1618,22,Preferred
1406,4135,25,Nice-to-have
1407,67,32,Nice-to-have
1408,3363,35,Nice-to-have
1409,3363,33,Preferred
1410,3452,34,Nice-to-have
1411,3452,24,Required
1412,1527,34,Preferred
1413,1527,24,Nice-to-have
1414,1595,8,Required
1415,1595,35,Preferred
1416,1595,4,Preferred
1417,1588,8,Nice-to-have
1418,1588,35,Required
1419,1588,4,Preferred
1420,4174,25,Nice-to-have
1421,1548,22,Nice-to-have
1422,1548,25,Preferred
1423,4044,24,Required
1424,4044,34,Nice-to-have
1425,3990,20,Preferred
1426,3999,14,Required
1427,436,25,Nice-to-have
1428,1523,28,Nice-to-have
1429,4172,31,Required
1430,4172,33,Required
1431,3510,25,Nice-to-have
1432,4025,20,Nice-to-have
1433,3904,35,Nice-to-have
1434,3904,33,Preferred
1435,424,35,Nice-to-have
1436,424,33,Required
1437,1249,22,Required
1438,1249,25,Preferred
1439,1544,31,Required
1440,1544,19,Preferred
1441,283,35,Preferred
1442,283,33,Nice-to-have
1443,4055,35,Preferred
1444,4055,33,Nice-to-have
1445,1533,2,Nice-to-have
1446,1533,15,Nice-to-have
1447,1533,22,Preferred
1448,3907,13,Preferred
1449,1495,31,Required
1450,1495,19,Required
1451,1262,13,Required
1452,3958,35,Preferred
1453,3958,33,Nice-to-have
1454,405,25,Nice-to-have
1455,626,12,Preferred
1456,418,22,Required
1457,418,33,Required
1458,226,33,Preferred
1459,226,22,Required
1460,575,2,Required
1461,3948,20,Nice-to-have
1462,553,8,Required
1463,480,32,Preferred
1464,4048,17,Required
1465,326,13,Nice-to-have
1466,3917,20,Required
1467,428,35,Required
1468,428,33,Nice-to-have
1469,3522,35,Required
1470,3522,33,Preferred
1471,3925,21,Required
1472,1528,35,Preferred
1473,1528,33,Preferred
1474,1572,11,Required
1475,273,33,Nice-to-have
1476,273,35,Nice-to-have
1477,1770,14,Required
1478,1770,12,Preferred
1479,1770,25,Required
1480,492,34,Preferred
1481,492,24,Nice-to-have
1482,414,20,Nice-to-have
1483,3441,34,Nice-to-have
1484,3441,24,Preferred
1485,1582,33,Preferred
1486,1582,20,Preferred
1487,554,25,Required
1488,554,22,Required
1489,3478,14,Required
1490,3478,12,Required
1491,3478,25,Nice-to-have
1492,565,31,Required
1493,565,19,Preferred
1494,4057,25,Required
1495,477,35,Required
1496,477,33,Preferred
1497,215,9,Required
1498,215,25,Preferred
1499,215,34,Preferred
1500,1727,20,Nice-to-have
1501,1727,25,Nice-to-have
1502,1727,35,Preferred
1503,1816,20,Preferred
1504,1816,25,Nice-to-have
1505,1816,35,Nice-to-have
1506,1814,20,Required
1507,1814,25,Required
1508,1814,35,Preferred
1509,4113,14,Preferred
1510,4113,12,Nice-to-have
1511,4113,25,Nice-to-have
1512,1243,23,Required
1513,488,4,Required
1514,488,28,Required
1515,4083,35,Nice-to-have
1516,4083,12,Required
1517,4083,19,Preferred
1518,4019,20,Nice-to-have
1519,3382,2,Required
1520,3382,25,Preferred
1521,3382,20,Preferred
1522,1452,6,Preferred
1523,1452,7,Required
1524,470,14,Required
1525,470,15,Nice-to-have
1526,470,22,Required
1527,4129,22,Preferred
1528,4129,25,Required
1529,402,34,Preferred
1530,402,24,Preferred
1531,550,31,Nice-to-have
1532,550,19,Preferred
1533,527,34,Preferred
1534,527,24,Required
1535,527,9,Nice-to-have
1536,3448,19,Preferred
1537,3448,34,Required
1538,459,33,Required
1539,4022,20,Required
1540,1569,7,Nice-to-have
1541,1569,32,Preferred
1542,444,12,Preferred
1543,297,13,Preferred
1544,4182,26,Preferred
1545,260,34,Preferred
1546,260,24,Nice-to-have
1547,4002,28,Preferred
1548,4002,29,Preferred
1549,4002,30,Required
1550,415,23,Required
1551,525,12,Preferred
1552,525,2,Nice-to-have
1553,525,18,Preferred
1554,4018,4,Preferred
1555,120,35,Nice-to-have
1556,1596,18,Preferred
1557,1596,12,Preferred
1558,1596,25,Nice-to-have
1559,165,2,Nice-to-have
1560,165,9,Nice-to-have
1561,438,34,Nice-to-have
1562,438,24,Nice-to-have
1563,498,35,Required
1564,498,16,Required
1565,498,27,Nice-to-have
1566,1259,25,Required
1567,194,13,Nice-to-have
1568,1818,13,Nice-to-have
1569,1540,9,Nice-to-have
1570,1540,25,Preferred
1571,1540,34,Required
1572,4003,20,Required
1573,3903,10,Preferred
1574,3903,11,Preferred
1575,487,26,Required
1576,410,13,Preferred
1577,172,33,Required
1578,172,35,Nice-to-have
1579,3928,20,Required
1580,270,22,Preferred
1581,270,33,Required
1582,471,21,Nice-to-have
1583,118,6,Required
1584,118,7,Required
1585,1550,34,Preferred
1586,4156,13,Nice-to-have
1587,1236,35,Nice-to-have
1588,1236,33,Required
1589,1498,20,Nice-to-have
1590,535,25,Nice-to-have
1591,3530,24,Preferred
1592,3530,34,Nice-to-have
1593,4177,6,Nice-to-have
1594,4177,7,Required
1595,1726,20,Required
1596,1726,25,Preferred
1597,1726,35,Required
1598,1616,25,Required
1599,1616,9,Nice-to-have
1600,1616,22,Preferred
1601,4193,26,Required
1602,4149,28,Preferred
1603,4149,29,Nice-to-have
1604,4149,30,Preferred
1605,240,35,Required
1606,240,33,Required
1607,3914,24,Required
1608,3914,34,Nice-to-have
1609,519,31,Preferred
1610,307,27,Preferred
1611,307,11,Nice-to-have
1612,307,33,Required
1613,1570,7,Nice-to-have
1614,1570,32,Preferred
1615,1347,20,Nice-to-have
1616,3537,35,Nice-to-have
1617,3537,33,Required
1618,1467,35,Nice-to-have
1619,1467,33,Required
1620,1846,13,Nice-to-have
1621,1758,22,Required
1622,1758,25,Required
1623,3536,13,Preferred
1624,473,35,Required
1625,473,33,Preferred
1626,3462,35,Required
1627,3462,33,Preferred
1628,1842,13,Nice-to-have
1629,4164,25,Required
1630,1778,13,Nice-to-have
1631,1795,22,Required
1632,1795,25,Required
1633,521,13,Preferred
1634,521,17,Nice-to-have
1635,521,23,Nice-to-have
1636,4036,13,Required
1637,339,23,Preferred
1638,339,4,Nice-to-have
1639,339,22,Preferred
1640,275,26,Nice-to-have
1641,1386,22,Nice-to-have
1642,1386,25,Preferred
1643,1883,2,Nice-to-have
1644,1883,1,Preferred
1645,1883,25,Required
1646,156,30,Preferred
1647,156,19,Preferred
1648,4020,32,Required
1649,4020,35,Preferred
1650,4020,18,Preferred
1651,3526,34,Nice-to-have
1652,3526,24,Required
1653,1423,32,Nice-to-have
1654,1423,20,Required
1655,549,17,Nice-to-have
1656,549,16,Nice-to-have
1657,549,26,Preferred
1658,145,13,Nice-to-have
1659,4041,19,Required
1660,4041,34,Preferred
1661,1558,33,Preferred
1662,1558,20,Nice-to-have
1663,1235,22,Nice-to-have
1664,1235,25,Nice-to-have
1665,439,34,Required
1666,439,24,Nice-to-have
1667,386,8,Preferred
1668,386,27,Required
1669,386,25,Preferred
1670,539,13,Preferred
1671,3523,20,Nice-to-have
1672,1817,13,Nice-to-have
1673,346,34,Required
1674,346,24,Nice-to-have
1675,1442,25,Preferred
1676,1884,19,Preferred
1677,1884,34,Preferred
1678,3899,35,Required
1679,3899,33,Nice-to-have
1680,178,18,Nice-to-have
1681,178,26,Nice-to-have
1682,3977,20,Preferred
1683,3381,35,Required
1684,3381,33,Nice-to-have
1685,1554,34,Required
1686,321,31,Required
1687,321,19,Preferred
1688,354,25,Required
1689,1266,35,Preferred
1690,1266,33,Preferred
1691,4212,20,Preferred
1692,4089,19,Required
1693,4089,34,Required
1694,4038,35,Required
1695,4038,33,Nice-to-have
1696,509,14,Required
1697,509,15,Nice-to-have
1698,1443,13,Required
1699,533,31,Required
1700,1710,21,Nice-to-have
1701,3409,35,Required
1702,3409,33,Preferred
1703,432,14,Preferred
1704,432,12,Required
1705,432,25,Required
1706,1760,14,Preferred
1707,1760,12,Required
1708,1760,25,Preferred
1709,1549,20,Nice-to-have
1710,458,35,Nice-to-have
1711,458,33,Preferred
1712,1462,35,Nice-to-have
1713,1462,33,Nice-to-have
1714,4143,7,Preferred
1715,4143,34,Preferred
1716,4143,17,Required
1717,1619,10,Nice-to-have
1718,1619,11,Preferred
1719,1619,25,Nice-to-have
1720,522,13,Required
1721,289,25,Required
1722,1773,22,Nice-to-have
1723,1773,25,Preferred
1724,3366,35,Nice-to-have
1725,3366,33,Preferred
1726,1822,22,Nice-to-have
1727,1822,25,Required
1728,1620,8,Required
1729,1620,25,Preferred
1730,1620,4,Required
1731,395,13,Preferred
1732,328,13,Required
1733,170,34,Required
1734,170,24,Preferred
1735,4059,35,Preferred
1736,3360,34,Nice-to-have
1737,1292,20,Nice-to-have
1738,1734,22,Required
1739,1734,25,Preferred
1740,4054,13,Preferred
1741,1438,13,Required
1742,1798,35,Nice-to-have
1743,1798,33,Required
1744,524,26,Preferred
1745,4032,13,Preferred
1746,3924,13,Required
1747,485,35,Preferred
1748,485,33,Nice-to-have
1749,384,28,Nice-to-have
1750,1877,13,Nice-to-have
1751,1767,20,Required
1752,1767,25,Required
1753,1767,35,Required
1754,315,35,Required
1755,315,33,Required
1756,3922,22,Nice-to-have
1757,3922,25,Preferred
1758,4039,20,Required
1759,1459,22,Preferred
1760,1459,25,Preferred
1761,1756,2,Preferred
1762,1756,1,Required
1763,1756,25,Preferred
1764,606,35,Preferred
1765,606,33,Nice-to-have
1766,1775,22,Nice-to-have
1767,1775,25,Preferred
1768,4173,34,Required
1769,4173,24,Nice-to-have
1770,3945,24,Preferred
1771,3945,34,Nice-to-have
1772,1799,22,Nice-to-have
1773,1799,25,Preferred
1774,4183,13,Nice-to-have
1775,124,23,Preferred
1776,3949,24,Nice-to-have
1777,3949,34,Nice-to-have
1778,1752,20,Nice-to-have
1779,1719,26,Nice-to-have
1780,1793,20,Nice-to-have
1781,462,12,Required
1782,462,25,Preferred
1783,1447,25,Nice-to-have
1784,1800,8,Nice-to-have
1785,1800,25,Preferred
1786,1245,35,Preferred
1787,1245,33,Preferred
1788,4243,23,Required
1789,4243,17,Preferred
1790,4243,20,Preferred
1791,1736,4,Nice-to-have
1792,1736,28,Nice-to-have
1793,1821,22,Preferred
1794,1821,25,Preferred
1795,1857,22,Preferred
1796,1857,25,Required
1797,3946,24,Nice-to-have
1798,3946,34,Preferred
1799,3421,34,Nice-to-have
1800,3421,24,Preferred
1801,493,31,Required
1802,4124,35,Nice-to-have
1803,4124,33,Required
1804,1464,20,Required
1805,205,35,Nice-to-have
1806,205,33,Nice-to-have
1807,1825,22,Required
1808,1825,25,Required
1809,4128,35,Preferred
1810,4128,33,Nice-to-have
1811,1560,25,Nice-to-have
1812,1751,2,Preferred
1813,1751,1,Required
1814,1751,25,Required
1815,1563,18,Nice-to-have
1816,1563,12,Required
1817,1563,25,Preferred
1818,595,20,Required
1819,1827,22,Nice-to-have
1820,1827,25,Nice-to-have
1821,1369,20,Required
1822,1520,32,Preferred
1823,619,25,Nice-to-have
1824,3931,20,Nice-to-have
1825,4071,24,Required
1826,4071,34,Preferred
1827,3927,13,Nice-to-have
1828,3531,20,Preferred
1829,1370,20,Nice-to-have
1830,609,31,Preferred
1831,609,19,Nice-to-have
1832,3403,35,Required
1833,3403,33,Preferred
1834,3898,32,Required
1835,1404,19,Preferred
1836,3534,22,Nice-to-have
1837,4214,20,Preferred
1838,1714,4,Preferred
1839,1714,28,Preferred
1840,389,34,Required
1841,389,24,Preferred
1842,1847,14,Nice-to-have
1843,1847,12,Required
1844,1847,25,Preferred
1845,4207,35,Preferred
1846,4207,33,Preferred
1847,560,35,Nice-to-have
1848,560,33,Required
1849,3521,22,Preferred
1850,3521,25,Required
1851,520,31,Required
1852,1521,28,Required
1853,1521,29,Required
1854,1521,30,Nice-to-have
1855,1567,25,Preferred
1856,1567,17,Preferred
1857,1746,14,Required
1858,1746,12,Required
1859,1746,25,Nice-to-have
1860,1592,35,Preferred
1861,1592,5,Required
1862,1592,11,Preferred
1863,1753,22,Preferred
1864,1753,25,Required
1865,1850,4,Preferred
1866,1850,28,Preferred
1867,35,22,Required
1868,35,33,Preferred
1869,610,34,Preferred
1870,610,24,Nice-to-have
1871,3412,20,Required
1872,587,34,Preferred
1873,587,24,Nice-to-have
1874,3408,35,Nice-to-have
1875,3408,33,Nice-to-have
1876,4073,26,Preferred
1877,4073,17,Required
1878,1565,30,Preferred
1879,430,35,Nice-to-have
1880,430,33,Preferred
1881,4151,20,Preferred
1882,4151,25,Nice-to-have
1883,4151,35,Nice-to-have
1884,1482,8,Nice-to-have
1885,1482,25,Nice-to-have
1886,1439,20,Nice-to-have
1887,1380,35,Preferred
1888,1380,33,Nice-to-have
1889,3413,35,Preferred
1890,3413,33,Preferred
1891,4171,25,Required
1892,494,34,Required
1893,494,24,Nice-to-have
1894,3432,14,Preferred
1895,3432,12,Preferred
1896,3432,25,Required
1897,3341,28,Required
1898,3341,34,Nice-to-have
1899,1537,2,Required
1900,1537,15,Preferred
1901,1537,22,Nice-to-have
1902,1546,23,Preferred
1903,1568,8,Nice-to-have
1904,1568,35,Nice-to-have
1905,1568,4,Preferred
1906,1721,25,Required
1907,4066,35,Required
